dataset_id,question_id,question,model_id,prompt_mode,status,final_answer,ground_truth_answer,clarity,clarity_reason,relevance,relevance_reason,correctness,correctness_reason,avg_score
marketing_campaigns,Q19,"If we could increase our overall conversion rate by 10%, how much more revenue would that bring?",openai/gpt-3.5-turbo,structured,ok,"Increasing the overall conversion rate by 10% would bring approximately $26,533.39 more revenue.","Current CVR (on rows with revenue available): 7.40%
Revenue per conversion (assumption): $119.35
Additional conversions from a 10% CVR lift: 2,205.60
Additional revenue: $263,238.67",2,The answer lacks detail and explanation on how the additional revenue was calculated.,3,The answer addresses the question of how much more revenue would be generated with a 10% increase in conversion rate.,2,The system's calculation for the additional revenue is significantly lower than the ground truth value.,2.33
marketing_campaigns,Q19,"If we could increase our overall conversion rate by 10%, how much more revenue would that bring?",openai/gpt-3.5-turbo,CoT,ok,"Increasing the overall conversion rate by 10% would bring approximately $26,533.39 more revenue.","Current CVR (on rows with revenue available): 7.40%
Revenue per conversion (assumption): $119.35
Additional conversions from a 10% CVR lift: 2,205.60
Additional revenue: $263,238.67",2,"The answer lacks detail and explanation, making it somewhat confusing.",3,The answer addresses the question but may not provide enough context.,2,The revenue calculation is significantly underestimated compared to the ground truth.,2.33
marketing_campaigns,Q20,Who is our most successful campaign manager based on average ROI?,openai/gpt-3.5-turbo,baseline,ok,"To determine the most successful campaign manager based on average ROI, we need to calculate the average ROI for each manager by dividing the total revenue attributed by the total spend. The code provided had a syntax error due to using a tuple instead of a list for column selection.",P. Scott; Avg ROI: 181.62%,3,The explanation of how to determine the most successful campaign manager based on average ROI is clear.,3,The answer addresses the question by explaining the process to calculate average ROI for each manager.,2,The system's answer contains a syntax error and does not provide the actual most successful campaign manager based on average ROI.,2.67
marketing_campaigns,Q20,Who is our most successful campaign manager based on average ROI?,openai/gpt-3.5-turbo,structured,ok,The code snippet was corrected to group the data by campaign manager and sum the attributed revenue and spend. The result will show the total revenue attributed and spend for each campaign manager.,P. Scott; Avg ROI: 181.62%,3,The answer explains the process but could be clearer.,3,The answer addresses the data analysis process but does not directly answer the question.,2,The answer does not provide the specific campaign manager with the highest average ROI.,2.67
marketing_campaigns,Q20,Who is our most successful campaign manager based on average ROI?,openai/gpt-3.5-turbo,CoT,ok,"To determine the most successful campaign manager based on average ROI, we need to calculate the average ROI for each manager by dividing the total revenue attributed by the total spend. The code snippet has been corrected to address the error, and we can now proceed with this analysis.",P. Scott; Avg ROI: 181.62%,3,The answer explains the process for determining the most successful campaign manager based on average ROI.,1,The answer does not directly address the question asked about the most successful campaign manager.,1,The answer does not provide the correct information on the most successful campaign manager based on average ROI.,1.67
sales_orders,Q1,What is the total gross revenue across all orders in this dataset?,openai/gpt-3.5-turbo,baseline,ok,"The total gross revenue across all orders in the dataset is $153,613.42.",153613.42,5,"The answer is clear and straightforward, stating the total gross revenue in the dataset.",5,The answer directly addresses the question by providing the total gross revenue across all orders.,5,"The answer matches the ground truth value of $153,613.42, indicating accuracy.",5.0
sales_orders,Q1,What is the total gross revenue across all orders in this dataset?,openai/gpt-3.5-turbo,structured,ok,"The total gross revenue across all orders in the dataset is approximately $153,613.42.",153613.42,5,The answer is clear and easy to understand with the exact revenue amount provided.,5,The answer directly addresses the question by stating the total gross revenue across all orders in the dataset.,5,"The answer is accurate and matches the ground truth revenue amount of $153,613.42.",5.0
sales_orders,Q1,What is the total gross revenue across all orders in this dataset?,openai/gpt-3.5-turbo,CoT,ok,"The total gross revenue across all orders in the dataset is approximately $153,613.42.",153613.42,5,The answer is clear and easy to understand with the exact amount provided.,5,The answer directly addresses the question asked about the total gross revenue.,5,The answer is accurate and matches the ground truth value of 153613.42.,5.0
sales_orders,Q2,How many unique customers (customer_id) have placed an order?,openai/gpt-3.5-turbo,baseline,ok,There are 146 unique customers who have placed an order.,146,5,"The answer is clear and straightforward, stating the number of unique customers who have placed an order.",5,The answer directly addresses the question by providing the number of unique customers who have placed an order.,5,The answer is accurate and matches the ground truth of 146 unique customers.,5.0
sales_orders,Q2,How many unique customers (customer_id) have placed an order?,openai/gpt-3.5-turbo,structured,ok,There are 146 unique customers who have placed an order.,146,5,The answer is clear and straightforward.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth accurately.,5.0
sales_orders,Q2,How many unique customers (customer_id) have placed an order?,openai/gpt-3.5-turbo,CoT,ok,There are 146 unique customers who have placed an order.,146,5,The answer is clear and straightforward.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth accurately.,5.0
sales_orders,Q3,Which product category has the highest total quantity sold?,openai/gpt-3.5-turbo,baseline,ok,The product category 'Accessories' has the highest total quantity sold.,Accessories (156 units),5,The answer is straightforward and easy to understand.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth accurately.,5.0
sales_orders,Q3,Which product category has the highest total quantity sold?,openai/gpt-3.5-turbo,structured,ok,The product category 'Accessories' has the highest total quantity sold.,Accessories (156 units),5,The answer is straightforward and easy to understand.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth accurately.,5.0
sales_orders,Q3,Which product category has the highest total quantity sold?,openai/gpt-3.5-turbo,CoT,ok,The product category 'Accessories' has the highest total quantity sold.,Accessories (156 units),5,The answer is straightforward and easy to understand.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth accurately.,5.0
sales_orders,Q4,Show me the top 5 products by total profit.,openai/gpt-3.5-turbo,baseline,ok,"The top 5 products by total profit are: Installation, CRM Starter, Extended Warranty, Project Tracker, and Training Pack.","     product_name   profit
     Installation 18748.96
      CRM Starter 14826.44
Extended Warranty 10546.48
  Project Tracker 10079.46
    Training Pack  9924.60",5,"The answer is clear and concise, listing the top 5 products by total profit.",5,The answer directly addresses the question by showing the top 5 products by total profit.,5,"The answer matches the ground truth exactly, listing the correct products and their total profits.",5.0
sales_orders,Q4,Show me the top 5 products by total profit.,openai/gpt-3.5-turbo,structured,ok,"The top 5 products by total profit are: Installation, CRM Starter, Extended Warranty, Project Tracker, and Training Pack.","     product_name   profit
     Installation 18748.96
      CRM Starter 14826.44
Extended Warranty 10546.48
  Project Tracker 10079.46
    Training Pack  9924.60",5,"The answer is clear and concise, listing the top 5 products by total profit.",5,The answer directly addresses the question by showing the top 5 products by total profit.,5,"The answer matches the ground truth exactly, listing the correct products and their total profits.",5.0
sales_orders,Q4,Show me the top 5 products by total profit.,openai/gpt-3.5-turbo,CoT,ok,"The top 5 products by total profit are: Installation, CRM Starter, Extended Warranty, Project Tracker, and Training Pack.","     product_name   profit
     Installation 18748.96
      CRM Starter 14826.44
Extended Warranty 10546.48
  Project Tracker 10079.46
    Training Pack  9924.60",5,"The answer is clear and concise, listing the top 5 products by total profit.",5,The answer directly addresses the question by showing the top 5 products by total profit.,5,"The answer matches the ground truth exactly, listing the correct products and their total profits.",5.0
sales_orders,Q5,What is the total shipping cost we've paid so far?,openai/gpt-3.5-turbo,baseline,ok,The total shipping cost paid so far is $4145.91.,4145.91,5,"The answer is clear and straightforward, stating the total shipping cost paid so far.",5,The answer directly addresses the question by providing the total shipping cost paid.,5,"The answer matches the ground truth of $4145.91, indicating accuracy.",5.0
sales_orders,Q5,What is the total shipping cost we've paid so far?,openai/gpt-3.5-turbo,structured,ok,The total shipping cost paid so far is $4145.91.,4145.91,5,"The answer is clear and straightforward, stating the total shipping cost paid.",5,The answer directly addresses the question by providing the total shipping cost paid so far.,5,The answer matches the ground truth total shipping cost of $4145.91.,5.0
sales_orders,Q5,What is the total shipping cost we've paid so far?,openai/gpt-3.5-turbo,CoT,ok,The total shipping cost paid so far is $4145.91.,4145.91,5,"The answer is clear and straightforward, stating the total shipping cost paid.",5,The answer directly addresses the question by providing the total shipping cost paid.,5,The answer matches the ground truth total shipping cost of $4145.91.,5.0
sales_orders,Q6,What is the average discount percentage?,openai/gpt-3.5-turbo,baseline,ok,The average discount percentage is approximately 4.14%.,"Non-missing average: 4.14%
Missing treated as 0: 4.01%",5,The answer is clear and straightforward.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth provided.,5.0
sales_orders,Q6,What is the average discount percentage?,openai/gpt-3.5-turbo,structured,ok,The average discount percentage is approximately 4.14%.,"Non-missing average: 4.14%
Missing treated as 0: 4.01%",5,The answer is clear and straightforward.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth provided.,5.0
sales_orders,Q6,What is the average discount percentage?,openai/gpt-3.5-turbo,CoT,ok,The average discount percentage is approximately 4.14%.,"Non-missing average: 4.14%
Missing treated as 0: 4.01%",5,The answer is clear and straightforward.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth provided.,5.0
sales_orders,Q7,Give me a breakdown of orders by payment method. How are you categorizing the ones with no method listed?,openai/gpt-3.5-turbo,baseline,ok,"There are 110 orders paid with Credit Card, 69 with Invoice, 34 with Wire Transfer, 29 with PayPal, and 19 with no specified payment method.","payment_method_clean  order_count
         Credit Card          110
             Invoice           69
       Wire Transfer           34
              PayPal           29
             Unknown           19

Missing payment_method rows are categorized as ""Unknown"".",4,"The answer is clear and straightforward, listing the orders by payment method.",3,The answer does not directly address how the orders with no specified payment method are categorized.,3,The answer accurately lists the orders by payment method but does not mention how the ones with no method listed are categorized.,3.33
sales_orders,Q7,Give me a breakdown of orders by payment method. How are you categorizing the ones with no method listed?,openai/gpt-3.5-turbo,structured,ok,"There are 110 orders paid by Credit Card, 69 by Invoice, 34 by Wire Transfer, 29 by PayPal, and 19 orders with no specified payment method.","payment_method_clean  order_count
         Credit Card          110
             Invoice           69
       Wire Transfer           34
              PayPal           29
             Unknown           19

Missing payment_method rows are categorized as ""Unknown"".",4,The answer is clear and easy to understand with specific numbers provided.,5,The answer directly addresses the question by providing a breakdown of orders by payment method.,4,The answer accurately categorizes the orders with no specified payment method as 'Unknown'.,4.33
sales_orders,Q7,Give me a breakdown of orders by payment method. How are you categorizing the ones with no method listed?,openai/gpt-3.5-turbo,CoT,ok,"There are 110 orders paid with Credit Card, 69 with Invoice, 34 with Wire Transfer, 29 with PayPal, and 19 with no specified payment method.","payment_method_clean  order_count
         Credit Card          110
             Invoice           69
       Wire Transfer           34
              PayPal           29
             Unknown           19

Missing payment_method rows are categorized as ""Unknown"".",4,"The answer is clear and straightforward, listing the orders by payment method.",3,The answer does not directly address how the orders with no specified payment method are categorized.,4,The answer accurately lists the orders by payment method but does not mention how the ones with no method listed are categorized.,3.67
sales_orders,Q8,Calculate the total net revenue. Does the system handle missing discount data correctly in this calculation?,openai/gpt-3.5-turbo,baseline,ok,"The total net revenue is $147,291.97.","Pre-calculated net revenue total: $147,291.97
Derived net revenue total:        $147,291.97
Max row-level absolute difference: $0.00
Result: the pre-calculated field and the derived field agree to rounding tolerance.",5,"The answer is clear and straightforward, stating the total net revenue amount.",5,The answer directly addresses the question by providing the total net revenue.,5,The answer is accurate and matches the ground truth total net revenue amount.,5.0
sales_orders,Q8,Calculate the total net revenue. Does the system handle missing discount data correctly in this calculation?,openai/gpt-3.5-turbo,structured,ok,"The total net revenue is $147,291.97. The system handles missing discount data correctly in this calculation as the sum includes all available net revenue values.","Pre-calculated net revenue total: $147,291.97
Derived net revenue total:        $147,291.97
Max row-level absolute difference: $0.00
Result: the pre-calculated field and the derived field agree to rounding tolerance.",5,The answer is clear and easy to understand with no ambiguity.,5,The answer directly addresses the question and confirms the handling of missing discount data.,5,The system's answer matches the ground truth with no discrepancies.,5.0
sales_orders,Q8,Calculate the total net revenue. Does the system handle missing discount data correctly in this calculation?,openai/gpt-3.5-turbo,CoT,ok,"The total net revenue is $147,291.97. The system handles missing discount data correctly in this calculation as the sum includes all available net revenue values.","Pre-calculated net revenue total: $147,291.97
Derived net revenue total:        $147,291.97
Max row-level absolute difference: $0.00
Result: the pre-calculated field and the derived field agree to rounding tolerance.",5,The answer is clear and easy to understand with no ambiguity.,5,The answer directly addresses the question and confirms the correct handling of missing discount data.,5,The system's answer matches the ground truth with no discrepancies.,5.0
sales_orders,Q9,"Which region is the most profitable for us, and what is its profit margin?",openai/gpt-3.5-turbo,baseline,ok,The most profitable region for us is North America with a profit margin of X.,"Most profitable region: North America | Profit: $30,635.88 | Margin: 52.41%",5,"The answer is clear and straightforward, stating the most profitable region and its profit margin.",5,The answer directly addresses the question by identifying the most profitable region and providing its profit margin.,4,"The answer correctly identifies North America as the most profitable region, but the specific profit margin is missing.",4.67
sales_orders,Q9,"Which region is the most profitable for us, and what is its profit margin?",openai/gpt-3.5-turbo,structured,ok,The most profitable region for us is North America with a profit margin of X.,"Most profitable region: North America | Profit: $30,635.88 | Margin: 52.41%",5,"The answer is clear and straightforward, stating the most profitable region and its profit margin.",5,The answer directly addresses the question by identifying the most profitable region and providing its profit margin.,4,"The answer correctly identifies North America as the most profitable region, but the specific profit margin value is missing.",4.67
sales_orders,Q9,"Which region is the most profitable for us, and what is its profit margin?",openai/gpt-3.5-turbo,CoT,ok,The most profitable region for us is North America with a profit margin of X.,"Most profitable region: North America | Profit: $30,635.88 | Margin: 52.41%",5,"The answer is clear and straightforward, stating North America as the most profitable region.",5,The answer directly addresses the question by identifying North America as the most profitable region.,4,"The answer correctly identifies North America as the most profitable region, but does not provide the specific profit margin.",4.67
sales_orders,Q10,Identify orders where we actually lost money (profit < 0). What are the main reasons?,openai/gpt-3.5-turbo,baseline,ok,There are 6 orders where we actually lost money (profit < 0). The main reasons include high tax rates and possibly lower selling prices.,"Count: 6
order_id    status product_category  product_name  gross_revenue  discount_amount  shipping_cost  cost_of_goods  profit
  O10229 Delivered      Accessories     USB-C Hub          38.32             1.15          25.96          20.57   -9.36
  O10130 Delivered      Accessories     USB-C Hub          33.06             1.32          23.06          17.56   -8.88
  O10069 Delivered      Accessories     USB-C Hub          41.41             4.56          24.87          20.39   -8.41
  O10161 Delivered      Accessories Laptop Sleeve          49.08             1.96          29.91          22.79   -5.58
  O10057 Delivered         Hardware  Portable SSD         112.82            11.28          30.68          75.12   -4.26
  O10241 Delivered      Accessories     USB-C Hub          46.56             6.52          18.48          22.15   -0.59

Main loss pattern (from the data): shipping cost and cost of goods are large relative to revenue, with discounts adding pressure on some rows.
                 metric  loss_orders
  Average gross revenue    53.541667
Average discount amount     4.465000
  Average shipping cost    25.493333
  Average cost of goods    29.763333
         Average profit    -6.180000",2,The answer is somewhat clear but lacks specific details.,2,"The answer mentions high tax rates and lower selling prices, which are not directly related to the main reasons identified in the ground truth.",1,The answer is completely wrong as it does not accurately identify the main reasons for losing money in the orders.,1.67
sales_orders,Q10,Identify orders where we actually lost money (profit < 0). What are the main reasons?,openai/gpt-3.5-turbo,structured,ok,There are 6 orders where we actually lost money (profit < 0). The main reasons include high tax rates and potentially lower selling prices.,"Count: 6
order_id    status product_category  product_name  gross_revenue  discount_amount  shipping_cost  cost_of_goods  profit
  O10229 Delivered      Accessories     USB-C Hub          38.32             1.15          25.96          20.57   -9.36
  O10130 Delivered      Accessories     USB-C Hub          33.06             1.32          23.06          17.56   -8.88
  O10069 Delivered      Accessories     USB-C Hub          41.41             4.56          24.87          20.39   -8.41
  O10161 Delivered      Accessories Laptop Sleeve          49.08             1.96          29.91          22.79   -5.58
  O10057 Delivered         Hardware  Portable SSD         112.82            11.28          30.68          75.12   -4.26
  O10241 Delivered      Accessories     USB-C Hub          46.56             6.52          18.48          22.15   -0.59

Main loss pattern (from the data): shipping cost and cost of goods are large relative to revenue, with discounts adding pressure on some rows.
                 metric  loss_orders
  Average gross revenue    53.541667
Average discount amount     4.465000
  Average shipping cost    25.493333
  Average cost of goods    29.763333
         Average profit    -6.180000",2,The answer is somewhat clear but lacks specific details.,2,"The answer mentions high tax rates and lower selling prices, which are not directly related to the main reasons identified in the ground truth.",1,The answer is completely wrong as it does not accurately identify the main reasons for losing money in the orders.,1.67
sales_orders,Q10,Identify orders where we actually lost money (profit < 0). What are the main reasons?,openai/gpt-3.5-turbo,CoT,ok,There are 6 orders where we actually lost money (profit < 0). The main reasons include high tax rates and low order totals.,"Count: 6
order_id    status product_category  product_name  gross_revenue  discount_amount  shipping_cost  cost_of_goods  profit
  O10229 Delivered      Accessories     USB-C Hub          38.32             1.15          25.96          20.57   -9.36
  O10130 Delivered      Accessories     USB-C Hub          33.06             1.32          23.06          17.56   -8.88
  O10069 Delivered      Accessories     USB-C Hub          41.41             4.56          24.87          20.39   -8.41
  O10161 Delivered      Accessories Laptop Sleeve          49.08             1.96          29.91          22.79   -5.58
  O10057 Delivered         Hardware  Portable SSD         112.82            11.28          30.68          75.12   -4.26
  O10241 Delivered      Accessories     USB-C Hub          46.56             6.52          18.48          22.15   -0.59

Main loss pattern (from the data): shipping cost and cost of goods are large relative to revenue, with discounts adding pressure on some rows.
                 metric  loss_orders
  Average gross revenue    53.541667
Average discount amount     4.465000
  Average shipping cost    25.493333
  Average cost of goods    29.763333
         Average profit    -6.180000",2,The answer is somewhat clear but lacks specific details.,1,The answer is completely off-topic and does not address the main reasons for losing money.,1,"The answer is completely wrong as it mentions high tax rates and low order totals as the main reasons, which are not supported by the data.",1.33
sales_orders,Q11,"Compare the Average Order Value (AOV) between ""Online"" and ""Marketplace"" channels.",openai/gpt-3.5-turbo,baseline,ok,"The Average Order Value (AOV) for 'Online' channel is $702.94, while for 'Marketplace' channel it is $557.60.","    channel              order_total
Marketplace        557.601489
     Online                702.939174",5,"The answer is clear and concise, providing the AOV for each channel.",5,The answer directly compares the AOV between 'Online' and 'Marketplace' channels as requested.,5,The AOV values provided for both 'Online' and 'Marketplace' channels match the ground truth values.,5.0
sales_orders,Q11,"Compare the Average Order Value (AOV) between ""Online"" and ""Marketplace"" channels.",openai/gpt-3.5-turbo,structured,ok,"The Average Order Value (AOV) for the 'Online' channel is $702.94, while for the 'Marketplace' channel, it is $557.60.","    channel              order_total
Marketplace        557.601489
     Online                702.939174",5,"The answer is clear and concise, providing the AOV for each channel.",5,The answer directly compares the AOV between 'Online' and 'Marketplace' channels as requested.,5,The AOV values provided match the ground truth values for each channel.,5.0
sales_orders,Q11,"Compare the Average Order Value (AOV) between ""Online"" and ""Marketplace"" channels.",openai/gpt-3.5-turbo,CoT,ok,"The Average Order Value (AOV) for 'Online' channel is $702.94, while for 'Marketplace' channel it is $557.60.","    channel              order_total
Marketplace        557.601489
     Online                702.939174",5,"The answer is clear and concise, providing the AOV for each channel.",5,The answer directly compares the AOV between 'Online' and 'Marketplace' channels as requested.,5,The AOV values provided match the ground truth values for each channel.,5.0
sales_orders,Q12,What is the total revenue generated specifically from orders that used a promo code?,openai/gpt-3.5-turbo,baseline,ok,"The total revenue generated from orders that used a promo code is approximately $88,186.38.","Promo orders count: 146
Gross revenue from promo orders: $87,326.70
Net revenue from promo orders:   $81,036.71
Missing / NONE promo_code values are categorized as ""No Promo"" and excluded from promo-order revenue.",4,The answer is clear and easy to understand with specific revenue amount provided.,3,"The answer is partially relevant as it addresses the total revenue from orders using a promo code, but the amount is slightly off.",4,The answer is mostly correct with a minor error in the revenue amount provided.,3.67
sales_orders,Q12,What is the total revenue generated specifically from orders that used a promo code?,openai/gpt-3.5-turbo,structured,ok,"The total revenue generated specifically from orders that used a promo code is $88,186.38.","Promo orders count: 146
Gross revenue from promo orders: $87,326.70
Net revenue from promo orders:   $81,036.71
Missing / NONE promo_code values are categorized as ""No Promo"" and excluded from promo-order revenue.",4,The answer is clear and well-explained with specific details.,3,The answer is partially relevant as it provides the total revenue but does not specify it is specifically from orders with promo codes.,2,The answer is incorrect as it overestimates the total revenue generated from orders with promo codes.,3.0
sales_orders,Q12,What is the total revenue generated specifically from orders that used a promo code?,openai/gpt-3.5-turbo,CoT,ok,"The total revenue generated specifically from orders that used a promo code is $88,186.38.","Promo orders count: 146
Gross revenue from promo orders: $87,326.70
Net revenue from promo orders:   $81,036.71
Missing / NONE promo_code values are categorized as ""No Promo"" and excluded from promo-order revenue.",4,The answer is clear and well-explained with specific details.,3,The answer is partially relevant as it provides the total revenue but does not specify it is specifically from orders with promo codes.,2,The answer is incorrect as it overestimates the total revenue generated from orders with promo codes.,3.0
sales_orders,Q13,"Which customer tier (SMB, Mid-Market, or Enterprise) contributes the most to our bottom line?",openai/gpt-3.5-turbo,baseline,ok,Mid-Market,"Mid-Market ($38,736.16)",5,The answer is straightforward and easy to understand.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth exactly.,5.0
sales_orders,Q13,"Which customer tier (SMB, Mid-Market, or Enterprise) contributes the most to our bottom line?",openai/gpt-3.5-turbo,structured,ok,Mid-Market,"Mid-Market ($38,736.16)",5,The answer is straightforward and easy to understand.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth exactly.,5.0
sales_orders,Q13,"Which customer tier (SMB, Mid-Market, or Enterprise) contributes the most to our bottom line?",openai/gpt-3.5-turbo,CoT,ok,Mid-Market,"Mid-Market ($38,736.16)",5,The answer is straightforward and easy to understand.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth exactly.,5.0
sales_orders,Q14,"Does the order_total always equal the sum of net_revenue, tax_amount, and shipping_cost?",openai/gpt-3.5-turbo,baseline,ok,"No, the order_total does not always equal the sum of net_revenue, tax_amount, and shipping_cost.",Yes,5,The answer is clear and straightforward.,5,The answer directly addresses the question asked.,5,"The answer accurately states that the order_total does not always equal the sum of net_revenue, tax_amount, and shipping_cost.",5.0
sales_orders,Q14,"Does the order_total always equal the sum of net_revenue, tax_amount, and shipping_cost?",openai/gpt-3.5-turbo,structured,ok,"No, the order_total does not always equal the sum of net_revenue, tax_amount, and shipping_cost.",Yes,5,The answer is clear and straightforward.,5,The answer directly addresses the question asked.,5,"The answer accurately states that the order_total does not always equal the sum of net_revenue, tax_amount, and shipping_cost.",5.0
sales_orders,Q14,"Does the order_total always equal the sum of net_revenue, tax_amount, and shipping_cost?",openai/gpt-3.5-turbo,CoT,ok,"The order_total does not always equal the sum of net_revenue, tax_amount, and shipping_cost.",Yes,5,The answer is clear and straightforward.,3,The answer is partially relevant as it contradicts the ground truth.,2,"The answer is incorrect as the ground truth states that the order_total always equals the sum of net_revenue, tax_amount, and shipping_cost.",3.33
sales_orders,Q15,Show me the monthly sales trend for 2024 and 2025. Is our revenue growing?,openai/gpt-3.5-turbo,baseline,ok,"The monthly sales trend for 2024 and 2025 shows fluctuating revenue figures. While there are some months with high revenue like April 2024 and May 2025, there are also months with lower revenue like March 2024 and June 2025. Overall, there isn't a clear consistent growth trend in revenue for these two years.","2024 total gross revenue: $101,128.99
2025 Jan-Aug gross revenue: $52,484.43
2024 Jan-Aug gross revenue: $71,574.18
Jan-Aug YoY growth: -26.67%
Revenue is not growing year-over-year in the Jan-Aug comparison if the goal is same-period growth.",4,The answer provides a clear overview of the monthly sales trend for 2024 and 2025.,3,The answer discusses the revenue trends for the specified years but does not directly address whether revenue is growing.,3,The answer correctly identifies fluctuating revenue figures but does not mention the specific revenue growth percentages provided in the ground truth.,3.33
sales_orders,Q15,Show me the monthly sales trend for 2024 and 2025. Is our revenue growing?,openai/gpt-3.5-turbo,structured,ok,"The monthly sales trend for 2024 and 2025 shows fluctuations in revenue. While there are some peaks and dips, there is no clear overall trend of revenue growth during these years.","2024 total gross revenue: $101,128.99
2025 Jan-Aug gross revenue: $52,484.43
2024 Jan-Aug gross revenue: $71,574.18
Jan-Aug YoY growth: -26.67%
Revenue is not growing year-over-year in the Jan-Aug comparison if the goal is same-period growth.",4,"The answer is clear and easy to understand, describing fluctuations in revenue.",3,The answer partially addresses the question by discussing revenue trends but does not directly answer if revenue is growing.,3,The answer correctly identifies fluctuations in revenue but does not mention the specific revenue figures provided in the ground truth.,3.33
sales_orders,Q15,Show me the monthly sales trend for 2024 and 2025. Is our revenue growing?,openai/gpt-3.5-turbo,CoT,ok,"The monthly sales trend for 2024 and 2025 shows fluctuating revenue figures. While there are some peaks and dips, there is no clear overall trend of revenue growth during these two years.","2024 total gross revenue: $101,128.99
2025 Jan-Aug gross revenue: $52,484.43
2024 Jan-Aug gross revenue: $71,574.18
Jan-Aug YoY growth: -26.67%
Revenue is not growing year-over-year in the Jan-Aug comparison if the goal is same-period growth.",4,The answer provides a clear description of the revenue trends for 2024 and 2025.,3,The answer partially addresses the question by discussing revenue trends but does not directly answer if revenue is growing.,3,The answer correctly identifies fluctuating revenue figures but does not accurately state that revenue is not growing year-over-year based on the provided data.,3.33
sales_orders,Q16,"What is the total tax amount collected for orders in the ""LATAM"" region?",openai/gpt-3.5-turbo,baseline,ok,The total tax amount collected for orders in the 'LATAM' region is $2767.85.,2767.85,5,The answer is clear and straightforward.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth accurately.,5.0
sales_orders,Q16,"What is the total tax amount collected for orders in the ""LATAM"" region?",openai/gpt-3.5-turbo,structured,ok,The total tax amount collected for orders in the 'LATAM' region is $2767.85.,2767.85,5,The answer is clear and straightforward.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth exactly.,5.0
sales_orders,Q16,"What is the total tax amount collected for orders in the ""LATAM"" region?",openai/gpt-3.5-turbo,CoT,ok,The total tax amount collected for orders in the 'LATAM' region is $2767.85.,2767.85,5,The answer is clear and straightforward.,5,The answer directly addresses the question asked.,5,The answer matches the ground truth accurately.,5.0
sales_orders,Q17,"Which sales rep has the highest refund rate based on the ""Status"" column?",openai/gpt-3.5-turbo,baseline,ok,S. Johnson has the highest refund rate based on the 'Status' column.,Highest refund rate: R. Khan | Refund rate: 6.06% | Refunded orders: 2,3,The answer is clear but lacks explanation.,1,The answer is completely off-topic as it does not address the question asked.,1,The answer is incorrect as it does not identify the sales rep with the highest refund rate.,1.67
sales_orders,Q17,"Which sales rep has the highest refund rate based on the ""Status"" column?",openai/gpt-3.5-turbo,structured,ok,S. Johnson,Highest refund rate: R. Khan | Refund rate: 6.06% | Refunded orders: 2,1,The answer provided is not clear and lacks explanation.,1,The answer is completely off-topic and does not address the question asked.,1,The answer is incorrect as it does not identify the sales rep with the highest refund rate.,1.0
sales_orders,Q17,"Which sales rep has the highest refund rate based on the ""Status"" column?",openai/gpt-3.5-turbo,CoT,ok,S. Johnson has the highest refund rate based on the 'Status' column.,Highest refund rate: R. Khan | Refund rate: 6.06% | Refunded orders: 2,3,The answer is clear but lacks explanation.,1,The answer is completely off-topic as it does not address the question asked.,1,The answer is incorrect as it does not identify the sales rep with the highest refund rate.,1.67
